statisticalID,name,partOf,code,physicalType,district,state
fykM10MbEBA,Namatindi Rural Health Centre,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
CovcMSv8u3w,Namundale Health Post,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
j6DEHVR4MXK,Ndoka Health Post,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
i4bU6Fsv7tf,N'uma Health Post,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
poEcn7n8Vvj,Salunda Health Post,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
TWItp3J0XHQ,Sihole Rural Health Centre,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
aKtc7uxreog,SiluHealth Post,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
Fowe RHodgaE,Sishekanu Health Post,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
tChvy5w7laW,Tapo Rural Health Centre,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
kKG9MhvZUJT,Wenela Rural Health Centre,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
TWMkEjBiFDo,Yuka MCH/OPD Rural Health Centre,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
to12j4y4oCE,Yuka Mission Hospital,Location/dPAa9yBDF5m,HEALTH_FACILITY,Building,Kalabo District,Western Province
vrts16LV2Oo,Chitwa Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
GNOg5EBSBv2,Kaaba Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
PdWIjhj4GN8,Kabilamwandi Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
UjtLTxXzHoM,Kalwalo Health Post,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
tYXyOKeRyUG,Kaoma District Hospital,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
tzeTpSKRLmS,Kaoma HAHC (Mulamba Clinic),Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
FkRoC7t3HPa,Kaoma Urban Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
qnZzXvUiMCT,Kasabi Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
KjP02iKhdFz,Kasimba Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
JXdPUPItby5,Katoya Health Post,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
mgpGGscirw8,Longe Health Post,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
oLx16uCRFTs,Luena Camp Hospital,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
kmkmXHtys9g,Lunyati Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
KoPjeZK7chP,Mangango HAHC (St. Joseph),Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
E5q3aSEZruu,Mangango Mission Hospital,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
JzJxQmNOEhn,Mangango ZNS Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
Fjunm2YS7MH,Mayukwayukwa 2 Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
lD32eqnHNBX,Mayukwayukwa Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
CoQD97C2oNd,Mulalila Health Post,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
pvX2ZsfIpjd,Mushwala Health Post,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
EFX57c2rO8n,Mutondo Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
fX0LW5kJuRF,Mwanambuyu Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
nFv2TJx9m20,NalulembHealth Post,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
dEHPJaqqa3p,Namaloba Health Post,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
VmYscJCdKa6,Shibanga Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
wCCUe9jxBPk,Winda Rural Health Centre,Location/kMIsLurEHGC,HEALTH_FACILITY,Building,Kaoma District,Western Province
itAji7rnR40,Ikabako Health Post,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
t5cLHARbcoa,Ikwichi Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
F0DsuFOE2Xd,Iloke Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
KrdOlvLREQb,Kasheke Health Post (Limu),Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
F3Df5hdcSCP,Limulunga Stage II Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
vhpmKcc3lCe,MiulHealth Post,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
MxxnLIYTtEr,Mwanawina Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
YlaIgRnLtTC,Namitome Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
VetfLpOIURO,Nangili Health Post,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
JUXTm9d0YxA,Nang'oko Health Post,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
MjlwmH2cpch,Nangula Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
VbU2voTaKn3,Ndanda Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
DDCOSppUK0K,Salondo Health Post,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
vMM2xMBp2oM,Simaa Health Post,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
LSwzvL8qngM,Sitoya Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
KXOiDt4LHCl,Ushaa Rural Health Centre,Location/oyW7RtZeyts,HEALTH_FACILITY,Building,Limulunga District,Western Province
ikxrkyZg7Tw,Afumba Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
jJbtpatFHEt,Inkunikila Health Post,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
toucHSdmy8V,Katunda Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
piNtW7lcshy,Luampa Hospital Affiliated Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
bIxh0Pvvqad,Luampa Mission Hospital,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
iOhlhZiss5V,Lububa Health Post,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
bJ4umWV8e2n,Lui Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
NayOMyawBwD,Mbale Health Post,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
eUkSrKb5VCB,Mbanyutu Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
fARSOsZ0p16,Mulwa Health Post,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
GSwLxmjwpdv,Mwandansengo Health Post,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
VT1ktl4rXWa,Nakayembe Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
Oq6hRoPuPrg,Namando Health Post,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
t74qvJmerje,Nkenga Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
tUPtkVBhDTU,Nyambi 1 Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
NAWe3NzYNwi,Nyambi 2 Rural Health Centre,Location/PN8pr9gsQ6d,HEALTH_FACILITY,Building,Luampa District,Western Province
edO4TuE3BmQ,Dongwe Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
qqjChXJELf5,Kamilende Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
LLDVtvGcPfn,Kasheke Health Post (Lukulu),Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
gMNc9HPKcaE,Kawaya Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
knKlEn0OdLc,Likapai Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
qncGhUr3pHK,Lishuwa Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
i8uAlIJleh7,Luanchuma Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
mhFwFhtQAle,Lubosi Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
BHD3ZUhf8Vr,Lubosi Urban Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
D9bTJPLCcY3,Lukau Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
E13KzuVChMA,Lukulu District Hospital,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
vfUJ4j1rgl8,Luvuzi Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
k6ZuDdt5oya,Lyalala Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
AvsAojb4A5h,Mayankwa Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
T4TZaE9Zry4,Mbanga Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
tjAoCBrcneY,Mulongo Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
oIRs9oMgpne,Namayula Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
SLL6M6aHXab,Ngimbu Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
sRtH3G2Tzul,Ngulwana Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
MxGWefuKBIK,Sancta Maria CTC Clinic,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
L05PDJLn21t,Simakumba Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
r0h4SqwISx1,Sitaka Health Post,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
gE93AdxyyFi,Watopa Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
MnZpTWUZ6pD,West Five Rural Health Centre,Location/yuZxGzmJmJx,HEALTH_FACILITY,Building,Lukulu District,Western Province
zbi71sdnyHl,Kakulunda Rural Health Centre,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
e9MzpcFHipV,Mambungo Health Post,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
D6uqeOC2y27,Manjolo Health Post,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
jp688egTVBX,Mataba Health Post,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
OYihVDIu1UR,Mbangweta Health Post,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
p2PvrejZcfG,Mitete Rural Health Centre,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
q07j3YIJfZR,Nyaala Health Post,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
vIcDYh8Ls30,Sikunduko Rural Health Centre,Location/HefsNe70KUl,HEALTH_FACILITY,Building,Mitete District,Western Province
oMQpJe2TJnN,Burton Military Urban Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
mSZihKu2cWb,Ilute Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
Ktlk7hbtCuw,Imwiko Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
A9eXw0iQqb8,Kaande Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
bnJcAF3lx9T,Kalundwana Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
sSINHX2CyZZ,Kama Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
SYXuVDTkCWp,Lealui Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
zv11JO8uQyB,Lewanika Referral Hospital,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
eeQWZHi5eGg,Lewanika Urban Clinic,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
svKSue9cLd0,Litawa Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
VDtajmD3XoY,Liyoyelo Urban Health Centre (Mongu),Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
tvXBrceyzbt,Looma Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
xZcqOk5XYJI,Luandui Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
wNd0VXKpQFz,Lukalanya Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
CKJ8o4Xk7V3,Lukweta Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
btP2aZbbTxM,Lulambo Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
biPkrq4HfDV,Lwatembo Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
ZVd51e7T2pL,Mabumbu Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
EMNHs78shaK,Mawawa Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
RPi31S3qoYi,Mongu District Hospital,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
g99Us7S2aPK,Mulambwa Urban Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
sgyiRxksarA,Mutalaeti Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
hB8krdNTlA9,Mweeke Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
vLQFAeKMNvK,Nakato Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
xdQKFmtJGCx,Nalikwanda Stage II Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
B0bvjkhB4s0,Nalwei Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
dzAEpXQZ2ZB,Namengo Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
FelvJpnNc99,Namushakende Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
HxQ3bG5jqBC,Nasange Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
akQ9NKJDlH7,Natonga Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
HTgrmKBw4wH,Ndau Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
qR8SJYMdKvu,Nomai Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
vA364JTUNjr,Prison Urban Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
cPRdXIHFoNb,Sefula Stage II Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
GF8tOpZ1OPn,Sibongo Health Post,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
tk7OnN4cpyQ,Simulumbe Rural Health Centre,Location/xu3OhvvaqO2,HEALTH_FACILITY,Building,Mongu District,Western Province
E0jYjwLc6wI,Bwina Rural Health Centre,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
Lzdd5h32a5F,Kamanga Health Post,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
g6nnO5HcCT6,Kasima Health Post,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
aJ4RO0CzKwM,Kasompa Health Post,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
Q8sYsrPzX5O,Kaywala Rural Health Centre,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
fdBZThUAtdT,Mulauli Health Post,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
NAqcXrFIqz7,Mulobezi Hospital Affiliated Health Centre,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
WQmm2J9eqhf,Mulobezi Rural Health Centre,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
hhxVLyGyTi2,Namakombe Health Post,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
rzkwI8dqKym,Nawinda Rural Health Centre,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
QFfq2KH52bD,Sanembo Health Post,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
pgyBdPCIsxG,Senjamba Health Post,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
oLqp3ISqCl9,Sichili Mission Hospital,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
uiTj16UZaUV,Sichili Rural Health Centre,Location/N7Zb9bZIFfU,HEALTH_FACILITY,Building,Mulobezi District,Western Province
r41uQkOzAzX,Kaluundu Health Post,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
Ab1EONTXdDs,Lwazamba Health Post,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
wMJVg838mZw,Magumwi Health Post,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
hlgDbVJ10pz,Masese Rural Health Centre,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
ctcVLDpBNRL,Matoya Rural Health Centre,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
VZ8fNOUlzRW,Mushukula Rural Health Centre,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
K2Cq5RPCBob,Mwandi Mission Hospital,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
BKHuYGSjtXJ,Mwandi Rural Health Centre,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
wqhnmno7uMr,Sankolonga Health Post,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
pjbSejGub7j,Situlu Health Post,Location/NBWNnxGW6MO,HEALTH_FACILITY,Building,Mwandi District,Western Province
EhP9h2zUg3i,Kataba Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
WAu4EdvO2it,Kaunga-Lueti Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
Ymy49tlCS7C,Liliachi Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
s1pKpfURFqz,Litoya Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
ylfChcYQlIT,Malombe Health Post,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
t4scfgR4uZZ,Mande Health Post,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
whAllcrCjru,Mapungu Health Post,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
wQvRFxcvEmL,Mukukutu Health Post,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
FzSPPpr8ytr,Muoyo Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
hyZNSykb6kl,Nakatwelenge Health Post,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
ZQSZzb53jZo,Nalolo Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
RucDdTBiFAh,Nanjuca Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
IwgcTa9r9tV,Nasilimwe Rural Health Centre,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
jxUu1yKzYNQ,Siloloti Health Post,Location/XAAy2m8nuK4,HEALTH_FACILITY,Building,Nalolo District,Western Province
